Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","98","Croatia","5314","Prod Popultn","1182","Honey, natural","2019","2019","No","418657","","Official data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1961","1961","hg","490","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1962","1962","hg","280","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1963","1963","hg","270","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1964","1964","hg","340","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1965","1965","hg","355","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1966","1966","hg","370","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1967","1967","hg","380","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1968","1968","hg","350","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1969","1969","hg","385","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1970","1970","hg","390","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1971","1971","hg","406","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1972","1972","hg","508","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1973","1973","hg","370","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1974","1974","hg","518","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1975","1975","hg","456","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1976","1976","hg","468","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1977","1977","hg","413","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1978","1978","hg","467","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1979","1979","hg","460","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1980","1980","hg","499","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1981","1981","hg","531","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1982","1982","hg","546","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1983","1983","hg","511","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1984","1984","hg","414","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1985","1985","hg","466","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1986","1986","hg","426","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1987","1987","hg","379","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1988","1988","hg","499","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1989","1989","hg","504","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1990","1990","hg","493","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1991","1991","hg","542","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1992","1992","hg","431","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1993","1993","hg","317","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1994","1994","hg","349","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1995","1995","hg","387","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1996","1996","hg","329","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1997","1997","hg","330","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1998","1998","hg","371","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","1999","1999","hg","468","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2000","2000","hg","466","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2001","2001","hg","446","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2002","2002","hg","440","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2003","2003","hg","441","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2004","2004","hg","440","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2005","2005","hg","440","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2006","2006","hg","445","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2007","2007","hg","440","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2008","2008","hg","345","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2009","2009","hg","349","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2010","2010","hg","304","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2011","2011","hg","416","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2012","2012","hg","416","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2013","2013","hg","427","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2014","2014","hg","466","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2015","2015","hg","425","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2016","2016","hg","495","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2017","2017","hg","342","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2018","2018","hg","460","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5422","Yield","1182","Honey, natural","2019","2019","hg","434","Fc","Calculated data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1961","1961","tonnes","4900","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1962","1962","tonnes","2800","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1963","1963","tonnes","2700","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1964","1964","tonnes","3400","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1965","1965","tonnes","3900","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1966","1966","tonnes","3700","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1967","1967","tonnes","3800","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1968","1968","tonnes","4200","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1969","1969","tonnes","4800","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1970","1970","tonnes","4800","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1971","1971","tonnes","4700","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1972","1972","tonnes","6074","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1973","1973","tonnes","4727","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1974","1974","tonnes","6942","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1975","1975","tonnes","6486","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1976","1976","tonnes","6693","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1977","1977","tonnes","6129","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1978","1978","tonnes","7233","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1979","1979","tonnes","6700","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1980","1980","tonnes","7300","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1981","1981","tonnes","8807","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1982","1982","tonnes","10024","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1983","1983","tonnes","10212","","Official data"
"QCL","Crops and livestock products","49","Cuba","5510","Production","1182","Honey, natural","1984","1984","tonnes","8517","","Official data"
